month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-12-01,08Y,E87061,Levothyrox Sod_Tab 25mcg,1,33.14847,588
2019-04-01,08Y,E87004,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,08Y,E87029,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2018-11-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,08Y,E87029,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-09-01,08Y,E87021,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-10-01,08Y,E87016,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,08Y,E87021,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,08Y,E87720,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2019-05-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-05-01,08Y,E87016,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-01-01,08Y,E87016,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-07-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,23.06567,448
2018-12-01,08Y,E87755,Levothyrox Sod_Tab 50mcg,1,16.85679,500
2018-10-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,28.07465,448
2019-03-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,23.05301,448
2019-03-01,08Y,E87029,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-05-01,08Y,E87003,Levothyrox Sod_Tab 50mcg,1,14.36016,420
2019-05-01,08Y,E87007,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-06-01,08Y,E87061,Levothyrox Sod_Tab 25mcg,1,31.82333,588
2018-12-01,08Y,E87009,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,08Y,E87065,Ramipril_Cap 2.5mg,1,12.37577,336
2019-04-01,08Y,E87021,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2018-09-01,08Y,E87065,Ramipril_Cap 2.5mg,1,15.599739999999999,336
2018-09-01,08Y,E87004,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2018-10-01,08Y,E87043,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2019-03-01,08Y,E87021,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-05-01,08Y,E87065,Ramipril_Cap 2.5mg,1,12.27068,336
2019-02-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-02-01,08Y,E87007,Levothyrox Sod_Tab 25mcg,2,34.56946,336
2019-02-01,08Y,E87065,Ramipril_Cap 2.5mg,1,10.48723,336
2019-01-01,08Y,E87004,Levothyrox Sod_Tab 25mcg,1,23.03046,448
2019-01-01,08Y,E87061,Levothyrox Sod_Tab 50mcg,1,16.384929999999997,504
2019-01-01,08Y,E87702,Amlodipine_Tab 5mg,1,7.97381,365
