month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,02P,C85005,Ramipril_Cap 5mg,1,10.60026,336
2018-11-01,02P,C85008,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2019-03-01,02P,C85003,Ramipril_Cap 1.25mg,1,9.71175,336
2018-08-01,02P,C85003,Ramipril_Cap 1.25mg,1,14.61251,336
2018-08-01,02P,C85022,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,02P,C85003,Ramipril_Cap 1.25mg,1,9.717080000000001,336
2018-12-01,02P,C85003,Ramipril_Cap 1.25mg,1,11.70748,336
2018-11-01,02P,C85008,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-10-01,02P,C85003,Ramipril_Cap 1.25mg,1,12.707230000000001,336
2019-02-01,02P,C85022,Levothyrox Sod_Tab 25mcg,1,17.28473,336
