month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,08V,F84676,Amlodipine_Tab 5mg,1,12.16058,336
2019-04-01,08V,F84051,Amlodipine_Tab 5mg,1,7.928210000000001,336
2019-04-01,08V,F84731,Amlodipine_Tab 5mg,1,7.928210000000001,336
2018-11-01,08V,F84731,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,08V,F84731,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-09-01,08V,F84083,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-10-01,08V,F84731,Levothyrox Sod_Tab 25mcg,1,31.58243,504
2018-10-01,08V,F84012,Levothyrox Sod_Tab 100mcg,1,18.01322,500
2019-05-01,08V,F84731,Amlodipine_Tab 5mg,2,15.849120000000001,336
2019-01-01,08V,F84682,Levothyrox Sod_Tab 100mcg,1,10.81604,336
2019-01-01,08V,F84731,Amlodipine_Tab 5mg,1,7.25195,336
2019-07-01,08V,F84083,Ramipril_Cap 1.25mg,1,9.717080000000001,336
2019-07-01,08V,F84083,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,08V,F84731,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-04-01,08V,F84731,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2018-11-01,08V,F84731,Amlodipine_Tab 5mg,2,14.942879999999999,336
2019-05-01,08V,F84083,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-01-01,08V,F84083,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,08V,F84682,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2018-12-01,08V,F84731,Amlodipine_Tab 5mg,3,22.42493,336
2018-11-01,08V,F84051,Amlodipine_Tab 5mg,1,7.471439999999999,336
2019-06-01,08V,F84731,Amlodipine_Tab 5mg,3,23.79085,336
