month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-07-01,08K,G85053,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2018-12-01,08K,G85014,Ramipril_Cap 10mg,1,15.16032,476
2018-12-01,08K,G85054,Levothyrox Sod_Tab 25mcg,1,28.41475,504
2018-12-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2019-04-01,08K,G85086,Levothyrox Sod_Tab 25mcg,1,27.271790000000003,504
2019-04-01,08K,G85130,Ramipril_Cap 5mg,1,11.49591,336
2019-04-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2018-11-01,08K,G85136,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,08K,G85647,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-10-01,08K,G85073,Atorvastatin_Tab 20mg,1,9.25512,336
2019-01-01,08K,G85054,Levothyrox Sod_Tab 25mcg,2,51.81544,504
2018-11-01,08K,G85086,Levothyrox Sod_Tab 25mcg,1,28.40128,504
2018-11-01,08K,G85647,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-09-01,08K,G85647,Atorvastatin_Tab 20mg,1,9.81016,336
2018-09-01,08K,G85053,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-10-01,08K,G85647,Atorvastatin_Tab 20mg,1,9.25512,336
2019-07-01,08K,G85054,Levothyrox Sod_Tab 25mcg,1,25.947329999999997,504
2019-07-01,08K,G85086,Levothyrox Sod_Tab 50mcg,1,17.91587,504
2018-12-01,08K,G85053,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,08K,Y01962,Levothyrox Sod_Tab 25mcg,1,28.41475,504
2018-09-01,08K,Y00020,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2019-03-01,08K,G85053,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-06-01,08K,G85136,Levothyrox Sod_Tab 100mcg,1,11.49891,336
