month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,11J,J81013,Levothyrox Sod_Tab 25mcg,1,39.71472,600
2019-07-01,11J,J81004,Levothyrox Sod_Tab 50mcg,2,59.703030000000005,840
2018-12-01,11J,J81628,Levothyrox Sod_Tab 25mcg,1,25.25893,448
2019-04-01,11J,J81003,Levothyrox Sod_Tab 75mcg,1,76.10455999999999,840
2019-04-01,11J,J81004,Levothyrox Sod_Tab 50mcg,1,28.721159999999998,840
2019-04-01,11J,J81027,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2018-10-01,11J,J81058,Levothyrox Sod_Tab 25mcg,1,32.41762,336
2018-10-01,11J,J81626,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2019-03-01,11J,J81058,Levothyrox Sod_Tab 25mcg,1,32.45507,336
2019-05-01,11J,J81628,Levothyrox Sod_Tab 25mcg,1,24.23178,448
2019-02-01,11J,J81018,Levothyrox Sod_Tab 50mcg,1,10.93297,336
2019-02-01,11J,J81626,Levothyrox Sod_Tab 100mcg,1,10.821539999999999,336
2019-01-01,11J,J81004,Levothyrox Sod_Tab 50mcg,1,27.299940000000003,840
2019-06-01,11J,J81005,Levothyrox Sod_Tab 100mcg,1,11.73831,340
2019-06-01,11J,J81067,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2018-08-01,11J,J81018,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,11J,J81626,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,11J,J81018,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2019-07-01,11J,J81058,Levothyrox Sod_Tab 25mcg,1,32.4729,336
2019-07-01,11J,J81061,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,11J,J81004,Levothyrox Sod_Tab 50mcg,1,28.136290000000002,840
2018-11-01,11J,J81010,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,11J,J81027,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,11J,J81028,Levothyrox Sod_Tab 50mcg,1,12.19364,364
2018-10-01,11J,J81004,Levothyrox Sod_Tab 50mcg,1,30.635890000000003,840
2019-03-01,11J,J81004,Levothyrox Sod_Tab 50mcg,2,54.65334,840
2019-03-01,11J,J81061,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-05-01,11J,J81004,Levothyrox Sod_Tab 50mcg,1,28.70791,840
2019-01-01,11J,J81013,Levothyrox Sod_Tab 25mcg,1,30.936190000000003,600
2018-08-01,11J,J81068,Levothyrox Sod_Tab 25mcg,1,55.45936999999999,840
2018-08-01,11J,J81046,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,11J,J81082,Simvastatin_Tab 20mg,1,8.70075,336
2019-04-01,11J,J81064,Levothyrox Sod_Tab 50mcg,1,17.23766,504
2018-11-01,11J,J81018,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,11J,J81061,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,11J,J81064,Levothyrox Sod_Tab 50mcg,1,16.87874,504
2019-01-01,11J,J81628,Levothyrox Sod_Tab 25mcg,1,23.03046,448
2019-06-01,11J,J81078,Levothyrox Sod_Tab 25mcg,1,36.36775,672
