month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,6,76.6227,350
2019-04-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,7,83.76641,350
2018-11-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,7,82.0216,350
2018-09-01,06Y,D82006,Levothyrox Sod_Tab 25mcg,3,69.25233,350
2018-10-01,06Y,D82006,Levothyrox Sod_Tab 25mcg,1,21.92827,350
2018-10-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,1,12.52779,350
2019-03-01,06Y,D82036,Levothyrox Sod_Tab 50mcg,1,16.40096,504
2019-05-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,2,23.92221,350
2019-02-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,8,91.00475,350
2019-02-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,1,11.26416,350
2018-08-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,1,12.25963,336
2018-08-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,2,25.78238,350
2018-12-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,3,35.16879,350
2018-11-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,1,11.485439999999999,350
2018-09-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,5,63.7875,350
2018-09-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,1,12.2472,336
2018-10-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,1,12.24939,336
2019-03-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,3,33.80838,350
2019-01-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,2,22.51686,350
2018-08-01,06Y,D82006,Levothyrox Sod_Tab 25mcg,2,46.215090000000004,350
2018-12-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,1,11.49088,350
2019-04-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,1,11.96663,350
2018-11-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,1,11.24422,336
2018-09-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,2,25.756220000000003,350
2018-10-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,1,12.759789999999999,350
2019-03-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,2,22.76189,350
2019-05-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,7,83.72774,350
2019-01-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,4,45.479240000000004,350
2019-06-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,1,11.48651,336
2019-06-01,06Y,D82006,Levothyrox Sod_Tab 50mcg,5,59.84879,350
2019-06-01,06Y,D82006,Levothyrox Sod_Tab 100mcg,3,35.90927,350
