month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-11-01,15F,B86024,Levothyrox Sod_Tab 25mcg,1,22.64724,400
2018-11-01,15F,B86051,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-09-01,15F,B86016,Levothyrox Sod_Tab 25mcg,1,25.86141,392
2019-03-01,15F,B86064,Levothyrox Sod_Tab 50mcg,1,13.1192,400
2019-05-01,15F,B86051,Levothyrox Sod_Tab 100mcg,2,22.98121,336
2019-01-01,15F,B86016,Levothyrox Sod_Tab 25mcg,1,20.15321,392
2019-06-01,15F,B86069,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2018-08-01,15F,B86109,Ramipril_Tab 5mg,1,46.8219,336
2018-08-01,15F,B86024,Levothyrox Sod_Tab 25mcg,1,26.51704,400
2019-04-01,15F,B86007,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,15F,B86050,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2018-11-01,15F,B86007,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2019-05-01,15F,B86016,Levothyrox Sod_Tab 25mcg,1,21.20436,392
2019-07-01,15F,B86024,Levothyrox Sod_Tab 25mcg,1,20.69302,400
2018-12-01,15F,B86051,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-11-01,15F,B86050,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-10-01,15F,B86009,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-03-01,15F,B86024,Levothyrox Sod_Tab 25mcg,1,20.681720000000002,400
2019-02-01,15F,B86007,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-06-01,15F,B86007,Levothyrox Sod_Tab 25mcg,1,18.19008,336
