month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,15N,L83058,Ramipril_Cap 5mg,1,10.60026,336
2018-12-01,15N,L83002,Ramipril_Cap 5mg,1,10.036760000000001,336
2018-12-01,15N,L83016,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2018-12-01,15N,L83107,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-11-01,15N,L83016,Levothyrox Sod_Tab 25mcg,1,22.09264,392
2018-09-01,15N,L83019,Ramipril_Tab 1.25mg,1,16.824460000000002,336
2018-10-01,15N,L83034,Levothyrox Sod_Tab 50mcg,1,16.344929999999998,448
2019-05-01,15N,L83019,Ramipril_Tab 1.25mg,1,21.5201,336
2019-05-01,15N,L83071,Levothyrox Sod_Tab 100mcg,1,11.4906,336
2019-01-01,15N,L83019,Ramipril_Tab 1.25mg,1,18.27835,336
2019-01-01,15N,L83064,Levothyrox Sod_Tab 50mcg,1,11.80706,360
2019-01-01,15N,L83074,Levothyrox Sod_Tab 50mcg,1,27.299940000000003,840
2019-01-01,15N,L83101,Levothyrox Sod_Tab 25mcg,1,18.714579999999998,364
2019-06-01,15N,L83049,Levothyrox Sod_Tab 50mcg,1,11.49891,336
2018-08-01,15N,L83041,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,15N,L83019,Ramipril_Tab 1.25mg,1,21.42963,336
2019-07-01,15N,L83064,Levothyrox Sod_Tab 50mcg,1,12.90325,360
2018-12-01,15N,L83008,Atorvastatin_Tab 40mg,1,11.72395,365
2018-12-01,15N,L83048,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2019-04-01,15N,L83019,Ramipril_Tab 1.25mg,1,21.53004,336
2019-04-01,15N,L83107,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,15N,L83120,Levothyrox Sod_Tab 25mcg,1,21.639329999999998,398
2018-11-01,15N,L83040,Levothyrox Sod_Tab 100mcg,1,13.118260000000001,400
2018-10-01,15N,L83048,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,15N,L83064,Levothyrox Sod_Tab 50mcg,1,13.2341,360
2018-10-01,15N,L83011,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2019-03-01,15N,L83016,Levothyrox Sod_Tab 25mcg,2,40.34587,392
2019-03-01,15N,L83019,Ramipril_Tab 1.25mg,1,18.29624,336
2019-05-01,15N,L83011,Levothyrox Sod_Tab 100mcg,1,11.4906,336
2019-01-01,15N,L83101,Levothyrox Sod_Tab 50mcg,1,11.837,364
2019-06-01,15N,L83069,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2019-06-01,15N,L83120,Levothyrox Sod_Tab 25mcg,1,21.64495,398
2018-08-01,15N,L83071,Levothyrox Sod_Tab 25mcg,1,22.55124,340
2019-07-01,15N,L83044,Levothyrox Sod_Tab 25mcg,1,17.28996,336
2018-12-01,15N,L83019,Ramipril_Tab 1.25mg,1,15.04894,336
2018-12-01,15N,L83049,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-11-01,15N,L83064,Levothyrox Sod_Tab 50mcg,1,28.12296,840
2018-11-01,15N,L83071,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-09-01,15N,L83107,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-10-01,15N,L83019,Ramipril_Tab 1.25mg,1,16.60476,336
2018-10-01,15N,L83120,Levothyrox Sod_Tab 25mcg,1,25.04734,398
2018-10-01,15N,L83069,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2019-03-01,15N,L83069,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-01-01,15N,L83074,Levothyrox Sod_Tab 100mcg,1,27.0215,840
