month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-01-01,03Q,B82026,Levothyrox Sod_Tab 25mcg,1,43.17127,840
2019-06-01,03Q,B82083,Levothyrox Sod_Tab 25mcg,1,27.16517,500
2018-10-01,03Q,B82002,Ramipril_Cap 5mg,1,10.81414,336
2019-05-01,03Q,B82073,Levothyrox Sod_Tab 50mcg,1,12.29542,360
2019-01-01,03Q,B82026,Levothyrox Sod_Tab 50mcg,1,27.299940000000003,840
2019-07-01,03Q,B82083,Levothyrox Sod_Tab 100mcg,1,12.90325,360
2019-03-01,03Q,B82041,Levothyrox Sod_Tab 50mcg,1,13.1192,400
2019-03-01,03Q,B82083,Levothyrox Sod_Tab 25mcg,1,25.828689999999998,500
2019-05-01,03Q,B82002,Ramipril_Cap 5mg,1,11.4906,336
2019-05-01,03Q,B82073,Levothyrox Sod_Tab 100mcg,1,12.29542,360
