month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-07-01,07P,E84624,Atorvastatin_Tab 40mg,3,36.178779999999996,336
2018-12-01,07P,E84025,Levothyrox Sod_Tab 25mcg,1,23.68102,420
2018-11-01,07P,E84086,Levothyrox Sod_Tab 100mcg,1,13.23066,400
2018-11-01,07P,E84696,Levothyrox Sod_Tab 25mcg,1,23.6698,420
2018-09-01,07P,E84006,Ramipril_Cap 1.25mg,1,14.5977,336
2018-10-01,07P,E84006,Ramipril_Cap 1.25mg,1,12.707230000000001,336
2019-01-01,07P,E84023,Levothyrox Sod_Tab 25mcg,2,34.55189,336
2018-08-01,07P,E84021,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2018-08-01,07P,E84023,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-04-01,07P,E84696,Ramipril_Cap 1.25mg,1,11.27293,336
2018-09-01,07P,E84086,Levothyrox Sod_Tab 100mcg,1,14.827589999999999,400
2019-03-01,07P,E84006,Ramipril_Cap 1.25mg,1,9.71175,336
2019-05-01,07P,E84006,Ramipril_Cap 1.25mg,1,11.26773,336
2019-05-01,07P,E84023,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-06-01,07P,E84025,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2018-12-01,07P,E84006,Ramipril_Cap 1.25mg,1,11.70748,336
2019-03-01,07P,E84025,Levothyrox Sod_Tab 25mcg,1,21.61297,420
2019-02-01,07P,E84696,Levothyrox Sod_Tab 25mcg,1,21.60281,420
2019-01-01,07P,E84624,Atorvastatin_Tab 40mg,1,10.59328,336
