month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,99M,J82125,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-07-01,99M,J82049,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2018-09-01,99M,J82067,Levothyrox Sod_Tab 50mcg,1,18.33474,500
2019-03-01,99M,J82049,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2018-08-01,99M,J82066,Levothyrox Sod_Tab 50mcg,1,13.29367,364
2018-08-01,99M,J82049,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,99M,J82066,Levothyrox Sod_Tab 100mcg,1,13.41441,364
2019-07-01,99M,J82067,Levothyrox Sod_Tab 50mcg,1,17.87643,500
2018-11-01,99M,J82049,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2019-03-01,99M,J82125,Levothyrox Sod_Tab 25mcg,1,25.828689999999998,500
2019-05-01,99M,J82067,Levothyrox Sod_Tab 50mcg,1,17.19041,500
2018-11-01,99M,J82067,Levothyrox Sod_Tab 50mcg,1,16.84885,500
2018-11-01,99M,J82125,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2019-03-01,99M,J82067,Levothyrox Sod_Tab 50mcg,1,16.37089,500
2019-01-01,99M,J82067,Levothyrox Sod_Tab 50mcg,1,16.354979999999998,500
2019-06-01,99M,J82125,Levothyrox Sod_Tab 25mcg,1,27.16517,500
