month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,40.55277,420
2018-08-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,09D,G81076,Levothyrox Sod_Tab 25mcg,1,48.70315,504
2019-07-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,34.03457,336
2018-12-01,09D,G81090,Levothyrox Sod_Tab 25mcg,1,40.52751,420
2019-04-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,18.722,344
2018-11-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,19.492910000000002,344
2018-09-01,09D,G81680,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-09-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,40.51165,420
2018-09-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,22.79755,344
2018-10-01,09D,G81006,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-03-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-03-01,09D,Y02676,Levothyrox Sod_Tab 25mcg,1,25.828689999999998,500
2019-05-01,09D,G81006,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-02-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,17.79332,344
2019-01-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-07-01,09D,G81680,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,09D,G81042,Atorvastatin_Tab 20mg,1,8.70018,336
2019-04-01,09D,G81011,Ramipril_Cap 2.5mg,1,12.27634,336
2019-04-01,09D,G81076,Levothyrox Sod_Tab 25mcg,1,48.67794,504
2018-10-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,09D,G81047,Levothyrox Sod_Tab 25mcg,1,36.8441,588
2019-03-01,09D,G81090,Levothyrox Sod_Tab 25mcg,1,40.56573,420
2019-02-01,09D,G81076,Levothyrox Sod_Tab 25mcg,1,25.9209,504
2019-02-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-06-01,09D,G81047,Amlodipine_Tab 5mg,1,8.59717,360
2019-06-01,09D,Y02676,Levothyrox Sod_Tab 25mcg,1,27.16517,500
2018-08-01,09D,G81006,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,09D,G81034,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2019-07-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,09D,G81076,Levothyrox Sod_Tab 25mcg,1,28.41475,504
2018-12-01,09D,G81680,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-11-01,09D,G81047,Amlodipine_Tab 5mg,1,8.10025,360
2018-11-01,09D,G81076,Atorvastatin_Tab 40mg,1,10.69998,336
2018-11-01,09D,G81638,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-09-01,09D,G81076,Levothyrox Sod_Tab 25mcg,1,33.24684,504
2018-09-01,09D,G81090,Levothyrox Sod_Tab 25mcg,1,40.51165,420
2018-10-01,09D,G81011,Ramipril_Cap 2.5mg,1,13.48673,336
2018-10-01,09D,Y02676,Levothyrox Sod_Tab 25mcg,1,31.43187,500
2019-05-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,40.54829,420
2019-05-01,09D,G81054,Levothyrox Sod_Tab 100mcg,1,11.4906,336
2019-02-01,09D,G81042,Levothyrox Sod_Tab 25mcg,1,40.546659999999996,420
2019-06-01,09D,G81034,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2019-06-01,09D,G81090,Levothyrox Sod_Tab 25mcg,1,40.57761,420
