month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,02A,P91003,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-07-01,02A,P91013,Levothyrox Sod_Tab 25mcg,1,18.74318,364
2019-02-01,02A,P91006,Levothyrox Sod_Tab 25mcg,1,23.042170000000002,448
2019-01-01,02A,P91617,Amlodipine_Tab 10mg,1,7.474710000000001,336
2019-07-01,02A,P91013,Levothyrox Sod_Tab 50mcg,1,12.942680000000001,364
2019-07-01,02A,P91013,Levothyrox Sod_Tab 100mcg,1,12.942680000000001,364
2019-07-01,02A,P91615,Ramipril_Cap 2.5mg,1,15.49899,476
2018-12-01,02A,P91006,Levothyrox Sod_Tab 25mcg,1,25.25893,448
2019-02-01,02A,P91013,Levothyrox Sod_Tab 50mcg,1,11.84302,364
2019-01-01,02A,P91014,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2018-11-01,02A,P91003,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2019-02-01,02A,P91013,Levothyrox Sod_Tab 100mcg,1,11.7223,364
