month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,27.735879999999998,420
2018-08-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2019-07-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,21.62484,420
2019-04-01,11A,J82056,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,22.72856,420
2019-01-01,11A,J82112,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2018-12-01,11A,J82112,Levothyrox Sod_Tab 25mcg,1,28.41475,504
2018-12-01,11A,J82129,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2019-04-01,11A,J82025,Levothyrox Sod_Tab 50mcg,1,12.452860000000001,364
2018-11-01,11A,J82146,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-10-01,11A,J82025,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,11A,J82139,Levothyrox Sod_Tab 100mcg,1,12.27828,340
2019-05-01,11A,J82132,Levothyrox Sod_Tab 50mcg,2,22.98121,336
2019-06-01,11A,J82112,Levothyrox Sod_Tab 25mcg,1,27.278909999999996,504
2018-08-01,11A,J82051,Levothyrox Sod_Tab 75mcg,1,38.045120000000004,420
2019-07-01,11A,J82025,Levothyrox Sod_Tab 50mcg,1,12.942680000000001,364
2019-07-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,11.94805,336
2018-12-01,11A,J82025,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2019-04-01,11A,J82129,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2018-11-01,11A,J82025,Levothyrox Sod_Tab 50mcg,1,12.19364,364
2018-11-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,23.6698,420
2018-09-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-10-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2018-10-01,11A,J82151,Levothyrox Sod_Tab 100mcg,1,18.05242,504
2019-03-01,11A,J82146,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2019-05-01,11A,J82139,Levothyrox Sod_Tab 100mcg,1,11.7299,340
2019-02-01,11A,J82132,Levothyrox Sod_Tab 50mcg,1,10.93297,336
2019-01-01,11A,J82064,Levothyrox Sod_Tab 25mcg,1,21.591829999999998,420
2019-01-01,11A,J82151,Levothyrox Sod_Tab 100mcg,1,16.21786,504
