month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,15M,C81075,Levothyrox Sod_Tab 25mcg,1,33.00813,500
2019-07-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,15M,C81021,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-04-01,15M,C81013,Amlodipine_Tab 5mg,1,7.9158100000000005,336
2019-04-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2018-11-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-10-01,15M,C81041,Levothyrox Sod_Tab 100mcg,1,14.4312,400
2019-03-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-03-01,15M,C81075,Levothyrox Sod_Tab 25mcg,1,25.71629,500
2019-01-01,15M,C81021,Atorvastatin_Tab 40mg,1,10.59328,336
2019-01-01,15M,C81021,Atorvastatin_Tab 80mg,1,16.83044,336
2019-01-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-01-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,15M,C81026,Ramipril_Cap 2.5mg,1,18.6876,400
2018-08-01,15M,C81061,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-12-01,15M,C81021,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-11-01,15M,C81072,Levothyrox Sod_Tab 100mcg,1,13.23066,400
2019-01-01,15M,C81061,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2019-06-01,15M,C81054,Levothyrox Sod_Tab 25mcg,1,45.456590000000006,840
2018-08-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,15M,C81067,Ramipril_Cap 1.25mg,1,9.717080000000001,336
2018-12-01,15M,C81042,Levothyrox Sod_Tab 100mcg,1,11.92815,360
2018-11-01,15M,C81061,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-11-01,15M,C81028,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-09-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2019-03-01,15M,C81049,Levothyrox Sod_Tab 100mcg,1,11.69774,360
2019-05-01,15M,C81006,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-05-01,15M,C81051,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-06-01,15M,C81049,Levothyrox Sod_Tab 100mcg,1,12.41672,360
