month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-07-01,99N,J83018,Ramipril_Cap 10mg,1,18.30404,565
2018-12-01,99N,J83011,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-11-01,99N,J83003,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,99N,J83004,Levothyrox Sod_Tab 50mcg,2,23.434739999999998,350
2019-03-01,99N,J83041,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2019-05-01,99N,J83004,Levothyrox Sod_Tab 50mcg,2,23.92221,350
2019-01-01,99N,J83003,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-06-01,99N,J83004,Levothyrox Sod_Tab 50mcg,1,11.96976,350
2019-06-01,99N,J83021,Ramipril_Cap 1.25mg,1,11.27587,336
2019-06-01,99N,J83040,Levothyrox Sod_Tab 50mcg,1,12.59329,365
2018-08-01,99N,J83055,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-12-01,99N,J83055,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2019-04-01,99N,J83004,Levothyrox Sod_Tab 50mcg,1,11.96663,350
2018-10-01,99N,J83004,Levothyrox Sod_Tab 50mcg,4,51.03915,350
2019-03-01,99N,J83004,Levothyrox Sod_Tab 50mcg,2,22.76189,350
2019-03-01,99N,J83055,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2019-02-01,99N,J83619,Levothyrox Sod_Tab 100mcg,1,10.821539999999999,336
2019-01-01,99N,J83004,Levothyrox Sod_Tab 50mcg,1,11.369810000000001,350
2019-06-01,99N,J83040,Levothyrox Sod_Tab 25mcg,1,19.86064,365
2018-09-01,99N,J83041,Levothyrox Sod_Tab 100mcg,1,12.37093,336
