month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,08N,F86028,Levothyrox Sod_Tab 50mcg,1,13.24506,360
2019-07-01,08N,F86012,Ramipril_Cap 2.5mg,1,13.126339999999999,400
2018-11-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,11.26385,340
2018-09-01,08N,F86012,Ramipril_Cap 5mg,1,10.58952,336
2019-03-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,11.05669,340
2019-06-01,08N,F86657,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2019-07-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,12.18748,340
2018-09-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,12.61939,340
2019-03-01,08N,F86028,Levothyrox Sod_Tab 50mcg,1,11.81852,360
2019-01-01,08N,F86624,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-06-01,08N,F86028,Levothyrox Sod_Tab 50mcg,1,12.41672,360
2018-12-01,08N,F86657,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2019-04-01,08N,F86657,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2018-10-01,08N,F86624,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-01-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,11.04598,340
2019-06-01,08N,F86692,Levothyrox Sod_Tab 100mcg,1,11.73831,340
