month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-04-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2018-11-01,09A,E87002,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2019-05-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-01-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,25.90772,504
2019-07-01,09A,E87609,Levothyrox Sod_Tab 25mcg,1,25.84283,500
2018-10-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,31.43187,500
2018-10-01,09A,E87753,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2019-03-01,09A,E87005,Levothyrox Sod_Tab 25mcg,1,43.269290000000005,448
2019-05-01,09A,E87002,Levothyrox Sod_Tab 100mcg,1,11.4906,336
2019-05-01,09A,E87011,Atorvastatin_Tab 20mg,1,15.286660000000001,565
2019-05-01,09A,E87609,Levothyrox Sod_Tab 25mcg,1,27.145609999999998,500
2019-01-01,09A,E87034,Levothyrox Sod_Tab 25mcg,1,22.30441,432
2019-06-01,09A,E87753,Levothyrox Sod_Tab 25mcg,2,36.38015,336
2019-07-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,25.947329999999997,504
2018-12-01,09A,E87753,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-09-01,09A,E87034,Levothyrox Sod_Tab 25mcg,1,28.59641,432
2019-03-01,09A,E87609,Levothyrox Sod_Tab 25mcg,1,25.828689999999998,500
2019-01-01,09A,E87609,Levothyrox Sod_Tab 25mcg,1,25.80353,500
