month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,05R,M84062,Levothyrox Sod_Tab 25mcg,1,23.10755,350
2019-07-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,15.9266,448
2018-12-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,14.714789999999999,448
2018-12-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,13.79589,420
2018-12-01,05R,M84062,Levothyrox Sod_Tab 50mcg,1,11.72293,350
2018-12-01,05R,M84070,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-11-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,12.87089,392
2018-10-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,14.043520000000001,392
2019-03-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,14.43136,448
2019-01-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,14.41725,448
2019-06-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,15.327739999999999,448
2019-06-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,14.370529999999999,420
2018-09-01,05R,M84062,Levothyrox Sod_Tab 25mcg,1,23.08411,350
2018-09-01,05R,M84062,Levothyrox Sod_Tab 50mcg,1,12.7575,350
2018-09-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,14.43069,392
2018-09-01,05R,M84017,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2018-10-01,05R,M84062,Levothyrox Sod_Tab 25mcg,1,21.92827,350
2018-10-01,05R,M84062,Levothyrox Sod_Tab 50mcg,1,12.759789999999999,350
2019-03-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,13.53018,420
2019-02-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,13.52382,420
2018-08-01,05R,M84015,Levothyrox Sod_Tab 100mcg,2,28.890659999999997,392
2019-07-01,05R,M84015,Levothyrox Sod_Tab 100mcg,2,29.86392,420
2019-07-01,05R,M84017,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-04-01,05R,M84017,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2018-10-01,05R,M84010,Levothyrox Sod_Tab 100mcg,1,16.04797,448
2019-05-01,05R,M84015,Levothyrox Sod_Tab 100mcg,2,28.720309999999998,420
2019-01-01,05R,M84015,Levothyrox Sod_Tab 100mcg,1,13.51695,420
