month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-04-01,08Q,G85087,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2018-11-01,08Q,G85034,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2018-10-01,08Q,G85082,Ramipril_Tab 2.5mg,2,87.55229,336
2019-07-01,08Q,G85042,Levothyrox Sod_Tab 50mcg,1,35.631170000000004,1000
2019-04-01,08Q,G85034,Ramipril_Cap 5mg,1,11.49591,336
2018-08-01,08Q,G85051,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,08Q,G85623,Levothyrox Sod_Tab 25mcg,1,20.69302,400
2018-12-01,08Q,G85030,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,08Q,G85051,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-10-01,08Q,G85034,Ramipril_Cap 5mg,1,10.81414,336
2018-10-01,08Q,G85042,Levothyrox Sod_Tab 50mcg,1,14.69103,400
2019-06-01,08Q,G85051,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2019-06-01,08Q,G85106,Levothyrox Sod_Tab 25mcg,1,18.19008,336
