month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-11-01,99J,G82055,Levothyrox Sod_Tab 100mcg,1,11.02157,336
2019-02-01,99J,G82224,Levothyrox Sod_Tab 25mcg,1,34.55706,672
2019-06-01,99J,G82076,Simvastatin_Tab 40mg,1,9.71459,336
2019-04-01,99J,G82041,Levothyrox Sod_Tab 100mcg,1,13.77926,400
2018-11-01,99J,G82768,Levothyrox Sod_Tab 25mcg,1,22.64724,400
2019-06-01,99J,G82118,Simvastatin_Tab 40mg,1,9.71459,336
2019-06-01,99J,G82768,Levothyrox Sod_Tab 25mcg,1,21.75647,400
2018-08-01,99J,G82768,Levothyrox Sod_Tab 25mcg,1,26.51704,400
2019-04-01,99J,G82224,Levothyrox Sod_Tab 50mcg,1,17.23766,504
2018-09-01,99J,G82059,Levothyrox Sod_Tab 25mcg,1,33.08705,500
2018-10-01,99J,G82141,Levothyrox Sod_Tab 100mcg,1,17.90082,500
2019-03-01,99J,G82118,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-01-01,99J,G82059,Levothyrox Sod_Tab 25mcg,1,25.80353,500
