month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-03-01,10L,J84013,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-01-01,10L,J84010,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-01-01,10L,J84010,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2019-01-01,10L,J84010,Levothyrox Sod_Tab 100mcg,1,10.81604,336
2019-06-01,10L,J84013,Levothyrox Sod_Tab 25mcg,1,24.2493,448
2018-08-01,10L,J84013,Levothyrox Sod_Tab 25mcg,1,29.584120000000002,448
2019-07-01,10L,J84015,Ramipril_Cap 1.25mg,1,9.717080000000001,336
2018-09-01,10L,J84010,Levothyrox Sod_Tab 50mcg,2,24.5192,336
2018-09-01,10L,J84010,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2019-03-01,10L,J84010,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-03-01,10L,J84013,Levothyrox Sod_Tab 25mcg,1,23.05301,448
2019-03-01,10L,J84013,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2018-08-01,10L,J84010,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,10L,J84010,Levothyrox Sod_Tab 100mcg,2,23.89609,336
2019-03-01,10L,J84010,Levothyrox Sod_Tab 25mcg,1,25.93309,504
2019-05-01,10L,J84010,Levothyrox Sod_Tab 50mcg,1,11.4906,336
2019-01-01,10L,J84013,Levothyrox Sod_Tab 25mcg,1,23.03046,448
2019-06-01,10L,J84010,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2019-06-01,10L,J84010,Levothyrox Sod_Tab 100mcg,2,22.99781,336
