month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-11-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,25.24696,448
2018-10-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-01-01,06F,E81024,Ramipril_Cap 10mg,1,9.80124,336
2019-01-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,29.584120000000002,448
2018-10-01,06F,E81037,Atorvastatin_Tab 10mg,1,7.473389999999999,336
2018-08-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-10-01,06F,E81037,Ramipril_Cap 10mg,1,11.59365,336
2019-05-01,06F,E81043,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-06-01,06F,E81052,Levothyrox Sod_Tab 100mcg,1,13.782829999999999,400
