month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-04-01,08A,G83021,Ramipril_Tab 1.25mg,1,21.53004,336
2018-09-01,08A,G83019,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2019-05-01,08A,G83039,Atorvastatin_Tab 20mg,1,9.03895,336
2019-01-01,08A,G83021,Ramipril_Tab 1.25mg,1,18.27835,336
2019-01-01,08A,G83631,Amlodipine_Tab 5mg,1,12.24329,563
2019-07-01,08A,G83021,Ramipril_Tab 1.25mg,1,21.42963,336
2018-11-01,08A,G83021,Ramipril_Tab 1.25mg,1,15.04181,336
2019-05-01,08A,G83019,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-01-01,08A,G83019,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,08A,G83067,Ramipril_Cap 2.5mg,1,18.6876,400
2018-11-01,08A,G83039,Atorvastatin_Tab 20mg,1,8.696060000000001,336
