month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-11-01,07L,F82680,Levothyrox Sod_Tab 25mcg,1,22.64724,400
2019-03-01,07L,Y01795,Atorvastatin_Tab 20mg,1,8.59689,336
2019-01-01,07L,Y01795,Atorvastatin_Tab 20mg,1,8.58848,336
2018-10-01,07L,Y01795,Atorvastatin_Tab 20mg,1,9.25512,336
2019-01-01,07L,F82680,Levothyrox Sod_Tab 25mcg,1,20.66159,400
2019-06-01,07L,F82680,Levothyrox Sod_Tab 25mcg,1,21.75647,400
2018-08-01,07L,Y01795,Atorvastatin_Tab 20mg,1,9.8201,336
2018-08-01,07L,F82612,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-05-01,07L,Y01795,Atorvastatin_Tab 20mg,1,9.03895,336
2019-06-01,07L,F82042,Levothyrox Sod_Tab 50mcg,1,12.41672,360
2019-06-01,07L,F82042,Levothyrox Sod_Tab 100mcg,1,12.41672,360
