month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-11-01,06K,E82057,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2019-01-01,06K,E82057,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-06-01,06K,E82057,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2018-12-01,06K,E82099,Levothyrox Sod_Tab 25mcg,1,47.34965,840
2019-03-01,06K,E82057,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2018-08-01,06K,E82057,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,06K,E82062,Levothyrox Sod_Tab 25mcg,1,25.84283,500
2018-12-01,06K,E82115,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-09-01,06K,E82062,Levothyrox Sod_Tab 25mcg,1,33.08705,500
2019-01-01,06K,E82062,Levothyrox Sod_Tab 25mcg,1,25.80353,500
