month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,10Q,K84078,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2018-08-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84052,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84016,Levothyrox Sod_Tab 50mcg,1,18.40185,504
2019-07-01,10Q,K84019,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,10Q,K84078,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2019-04-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,22.72856,420
2018-11-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,10Q,K84052,Amlodipine_Tab 10mg,1,7.57037,336
2018-11-01,10Q,K84052,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-11-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-09-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-09-01,10Q,K84007,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-10-01,10Q,K84049,Ramipril_Cap 10mg,2,23.18729,336
2018-10-01,10Q,K84011,Atorvastatin_Tab 10mg,1,11.20389,504
2018-10-01,10Q,K84011,Levothyrox Sod_Tab 25mcg,1,26.320759999999996,420
2018-10-01,10Q,K84052,Levothyrox Sod_Tab 50mcg,2,24.51118,336
2019-03-01,10Q,K84009,Levothyrox Sod_Tab 100mcg,1,47.1041,1460
2019-03-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-03-01,10Q,K84024,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-03-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-05-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.4906,336
2019-05-01,10Q,K84052,Ramipril_Cap 5mg,1,11.4906,336
2019-05-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-02-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,25.8166,500
2019-02-01,10Q,K84035,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-02-01,10Q,K84078,Levothyrox Sod_Tab 25mcg,1,25.8166,500
2019-02-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-01-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,10Q,K84052,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,21.62484,420
2019-07-01,10Q,K84021,Levothyrox Sod_Tab 25mcg,1,25.84283,500
2019-07-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,10Q,K84078,Ramipril_Tab 5mg,2,68.29224,336
2018-12-01,10Q,K84049,Ramipril_Cap 10mg,2,21.4101,336
2019-04-01,10Q,K84052,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,10Q,K84052,Levothyrox Sod_Tab 100mcg,1,12.4135,360
2019-04-01,10Q,K84062,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2018-11-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-09-01,10Q,K84052,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-09-01,10Q,K84054,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-10-01,10Q,K84063,Amlodipine_Tab 10mg,1,8.03019,336
2018-10-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,10Q,K84052,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-03-01,10Q,K84024,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-05-01,10Q,K84001,Levothyrox Sod_Tab 100mcg,1,15.316670000000002,448
2019-05-01,10Q,K84011,Levothyrox Sod_Tab 25mcg,1,22.71807,420
2019-05-01,10Q,K84016,Levothyrox Sod_Tab 50mcg,1,17.22971,504
2019-01-01,10Q,K84011,Atorvastatin_Tab 10mg,1,10.70466,504
2019-01-01,10Q,K84016,Levothyrox Sod_Tab 25mcg,1,21.591829999999998,420
2019-01-01,10Q,K84052,Levothyrox Sod_Tab 100mcg,1,10.81604,336
2019-01-01,10Q,K84078,Ramipril_Tab 5mg,1,46.234159999999996,336
2019-06-01,10Q,K84042,Levothyrox Sod_Tab 100mcg,1,11.49891,336
2019-06-01,10Q,K84049,Atorvastatin_Tab 40mg,1,10.941310000000001,336
2019-06-01,10Q,K84052,Levothyrox Sod_Tab 50mcg,3,34.45952,336
2019-06-01,10Q,K84078,Levothyrox Sod_Tab 25mcg,1,27.16517,500
2018-08-01,10Q,K84011,Ramipril_Tab 5mg,1,46.8219,336
2018-08-01,10Q,K84080,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,10Q,K84011,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-07-01,10Q,K84035,Levothyrox Sod_Tab 25mcg,1,17.30236,336
