month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,20.18401,392
2018-12-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,22.10311,392
2019-04-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,09Y,H81003,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,09Y,H81007,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,09Y,H81020,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2018-09-01,09Y,H81003,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2018-10-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,24.56687,392
2019-05-01,09Y,H81015,Levothyrox Sod_Tab 50mcg,1,11.4906,336
2019-05-01,09Y,H81658,Ramipril_Cap 2.5mg,1,14.70161,400
2019-02-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-02-01,09Y,H81015,Levothyrox Sod_Tab 50mcg,1,10.93297,336
2019-01-01,09Y,H81033,Ramipril_Cap 1.25mg,1,9.70226,336
2018-08-01,09Y,H81658,Levothyrox Sod_Tab 25mcg,1,24.03942,364
2018-08-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2018-08-01,09Y,H81658,Levothyrox Sod_Tab 100mcg,1,13.41441,364
2019-07-01,09Y,H81007,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,09Y,H81020,Levothyrox Sod_Tab 25mcg,1,25.84283,500
2018-11-01,09Y,H81020,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-09-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2019-03-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,20.172929999999997,392
2019-01-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,09Y,H81007,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,25.88765,392
2019-07-01,09Y,H81066,Levothyrox Sod_Tab 25mcg,1,25.84283,500
2018-12-01,09Y,H81007,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,09Y,H81015,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2019-04-01,09Y,H81007,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,21.21415,392
2018-11-01,09Y,H81007,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2019-05-01,09Y,H81009,Levothyrox Sod_Tab 25mcg,1,21.20436,392
2019-05-01,09Y,H81032,Levothyrox Sod_Tab 100mcg,1,12.40782,360
2019-01-01,09Y,H81003,Levothyrox Sod_Tab 25mcg,1,25.80353,500
