month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-04-01,07X,F85035,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2018-10-01,07X,F85035,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2018-10-01,07X,F85676,Levothyrox Sod_Tab 100mcg,1,20.05686,560
2018-11-01,07X,F85035,Levothyrox Sod_Tab 50mcg,1,11.25662,336
2019-02-01,07X,F85029,Levothyrox Sod_Tab 100mcg,1,18.02763,560
2019-06-01,07X,F85029,Levothyrox Sod_Tab 100mcg,1,19.156579999999998,560
2018-12-01,07X,F85029,Levothyrox Sod_Tab 100mcg,1,18.39039,560
2019-04-01,07X,F85029,Levothyrox Sod_Tab 100mcg,1,19.15158,560
2019-03-01,07X,F85004,Levothyrox Sod_Tab 25mcg,1,20.681720000000002,400
2019-06-01,07X,F85035,Levothyrox Sod_Tab 50mcg,1,11.49891,336
