month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-07-01,08H,F83673,Amlodipine_Tab 5mg,1,8.04386,336
2019-07-01,08H,F83673,Atorvastatin_Tab 40mg,1,12.05959,336
2019-04-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,08H,F83015,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,08H,F83056,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2019-04-01,08H,F83064,Levothyrox Sod_Tab 100mcg,1,34.293479999999995,1000
2018-10-01,08H,F83673,Amlodipine_Tab 5mg,1,7.918830000000001,336
2019-03-01,08H,F83064,Levothyrox Sod_Tab 100mcg,1,32.29493,1000
2019-01-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-06-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2018-12-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,08H,F83015,Levothyrox Sod_Tab 25mcg,1,28.29198,500
2019-04-01,08H,F83015,Levothyrox Sod_Tab 50mcg,1,11.49591,336
2019-04-01,08H,F83060,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2018-11-01,08H,F83060,Ramipril_Cap 5mg,1,10.032010000000001,336
2018-11-01,08H,F83674,Atorvastatin_Tab 20mg,1,8.696060000000001,336
2018-09-01,08H,F83015,Levothyrox Sod_Tab 25mcg,1,33.08705,500
2019-02-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-02-01,08H,F83045,Ramipril_Cap 2.5mg,1,15.72465,504
2019-01-01,08H,F83652,Levothyrox Sod_Tab 50mcg,1,19.6035,600
2019-01-01,08H,F83671,Ramipril_Cap 5mg,1,8.92262,336
2019-06-01,08H,F83015,Levothyrox Sod_Tab 25mcg,1,27.16517,500
2018-08-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-11-01,08H,F83045,Ramipril_Cap 2.5mg,1,18.54867,504
2018-11-01,08H,F83060,Levothyrox Sod_Tab 100mcg,1,11.03397,336
2018-09-01,08H,F83010,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-09-01,08H,F83673,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-10-01,08H,F83673,Atorvastatin_Tab 40mg,1,11.59365,336
2019-03-01,08H,F83673,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2019-05-01,08H,F83674,Atorvastatin_Tab 20mg,1,9.03895,336
2019-06-01,08H,F83671,Ramipril_Cap 5mg,1,11.49891,336
2019-06-01,08H,F83673,Levothyrox Sod_Tab 100mcg,1,11.49891,336
