month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,09L,H81023,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-04-01,09L,H81023,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2018-11-01,09L,H81023,Levothyrox Sod_Tab 50mcg,1,12.16376,360
2018-10-01,09L,H81023,Levothyrox Sod_Tab 50mcg,1,13.2341,360
2019-02-01,09L,H81058,Levothyrox Sod_Tab 25mcg,1,25.9209,504
2019-01-01,09L,H81023,Levothyrox Sod_Tab 25mcg,1,25.80353,500
2019-01-01,09L,H81023,Levothyrox Sod_Tab 50mcg,1,11.80706,360
2019-03-01,09L,H81023,Levothyrox Sod_Tab 50mcg,1,11.81852,360
2019-05-01,09L,H81023,Levothyrox Sod_Tab 50mcg,1,12.40782,360
2019-07-01,09L,H81023,Levothyrox Sod_Tab 25mcg,1,25.84283,500
2018-09-01,09L,H81060,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
