month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2019-07-01,05N,M82038,Levothyrox Sod_Tab 100mcg,1,14.32549,400
2019-07-01,05N,M82041,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-01-01,05N,M82002,Levothyrox Sod_Tab 25mcg,1,25.80353,500
2018-08-01,05N,M82041,Levothyrox Sod_Tab 100mcg,1,12.38348,336
2019-07-01,05N,M82002,Atorvastatin_Tab 40mg,1,12.05959,336
2018-11-01,05N,M82023,Levothyrox Sod_Tab 25mcg,1,28.166220000000003,500
2019-03-01,05N,M82023,Levothyrox Sod_Tab 25mcg,1,25.71629,500
2019-06-01,05N,M82023,Levothyrox Sod_Tab 25mcg,1,50.611259999999994,500
2018-08-01,05N,M82041,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,05N,M82002,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-07-01,05N,M82041,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-06-01,05N,M82002,Levothyrox Sod_Tab 25mcg,1,27.16517,500
