month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,15E,M85026,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-04-01,15E,M85034,Levothyrox Sod_Tab 25mcg,1,30.30061,560
2018-11-01,15E,M85088,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,15E,M85092,Levothyrox Sod_Tab 50mcg,1,12.16376,360
2018-09-01,15E,M85766,Atorvastatin_Tab 10mg,1,7.91741,336
2018-09-01,15E,M85058,Levothyrox Sod_Tab 100mcg,1,12.37093,336
2018-10-01,15E,M85046,Atorvastatin_Tab 40mg,1,11.59365,336
2018-10-01,15E,M85034,Levothyrox Sod_Tab 25mcg,1,35.09021,560
2018-10-01,15E,M85624,Levothyrox Sod_Tab 25mcg,1,31.58243,504
2018-10-01,15E,M85033,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2019-03-01,15E,M85033,Levothyrox Sod_Tab 50mcg,1,11.16818,340
2019-03-01,15E,M85058,Levothyrox Sod_Tab 100mcg,1,16.233729999999998,504
2019-05-01,15E,M85088,Levothyrox Sod_Tab 25mcg,1,27.145609999999998,500
2019-05-01,15E,Y00159,Ramipril_Cap 10mg,1,12.0478,336
2019-05-01,15E,Y02567,Ramipril_Cap 10mg,1,16.23389,450
2019-02-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-01-01,15E,M85034,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2019-01-01,15E,M85065,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-01-01,15E,M85123,Levothyrox Sod_Tab 50mcg,1,13.10647,400
2019-01-01,15E,M85706,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2018-08-01,15E,M85058,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2019-07-01,15E,M89030,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,15E,M85058,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,15E,M85058,Levothyrox Sod_Tab 100mcg,1,11.03919,336
2018-12-01,15E,M85136,Atorvastatin_Tab 80mg,1,21.33062,400
2019-04-01,15E,M85065,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,15E,M85092,Levothyrox Sod_Tab 50mcg,1,12.4135,360
2019-04-01,15E,M85167,Levothyrox Sod_Tab 50mcg,1,17.1983,500
2018-11-01,15E,M85087,Levothyrox Sod_Tab 50mcg,1,12.16376,360
2018-11-01,15E,M89013,Levothyrox Sod_Tab 25mcg,1,28.40128,504
2018-09-01,15E,M85065,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-10-01,15E,M85076,Simvastatin_Tab 40mg,1,9.5892,336
2018-10-01,15E,M85087,Levothyrox Sod_Tab 25mcg,3,63.17726999999999,336
2018-10-01,15E,M85033,Levothyrox Sod_Tab 50mcg,1,12.51027,340
2018-10-01,15E,M85058,Levothyrox Sod_Tab 100mcg,1,18.05242,504
2019-03-01,15E,M85058,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-05-01,15E,M85058,Simvastatin_Tab 10mg,1,7.144489999999999,336
2019-05-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-05-01,15E,M85175,Levothyrox Sod_Tab 100mcg,1,11.4906,336
2019-02-01,15E,M85065,Levothyrox Sod_Tab 50mcg,1,13.113079999999998,400
2019-02-01,15E,M85155,Levothyrox Sod_Tab 50mcg,1,10.93297,336
2019-01-01,15E,M85058,Levothyrox Sod_Tab 100mcg,1,10.81604,336
2019-01-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-01-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,24.77328,480
2019-01-01,15E,M89010,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-06-01,15E,M85033,Levothyrox Sod_Tab 50mcg,1,11.73831,340
2019-06-01,15E,M85034,Levothyrox Sod_Tab 25mcg,1,30.308529999999998,560
2019-06-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2019-06-01,15E,M85087,Levothyrox Sod_Tab 50mcg,1,12.41672,360
2018-08-01,15E,M85642,Atorvastatin_Tab 40mg,1,12.94074,336
2018-08-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,31.7924,480
2018-08-01,15E,M85167,Levothyrox Sod_Tab 50mcg,1,18.35324,500
2019-07-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,15E,M85065,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-12-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2019-04-01,15E,M85016,Ramipril_Cap 5mg,1,15.693179999999998,456
2019-04-01,15E,M85058,Amlodipine_Tab 5mg,1,7.928210000000001,336
2019-04-01,15E,M85087,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2019-04-01,15E,M89005,Levothyrox Sod_Tab 100mcg,1,13.409820000000002,392
2018-10-01,15E,Y02620,Atorvastatin_Tab 40mg,1,20.24038,584
