month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,15C,L81120,Levothyrox Sod_Tab 25mcg,1,25.068179999999998,378
2019-07-01,15C,L81007,Ramipril_Cap 2.5mg,1,10.94411,336
2019-07-01,15C,L81120,Levothyrox Sod_Tab 25mcg,1,19.56825,378
2018-11-01,15C,L81021,Levothyrox Sod_Tab 25mcg,1,25.24696,448
2018-11-01,15C,L81062,Levothyrox Sod_Tab 50mcg,1,19.01977,565
2018-11-01,15C,L81094,Levothyrox Sod_Tab 100mcg,2,22.06793,336
2018-09-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-10-01,15C,L81022,Ramipril_Cap 10mg,1,11.59365,336
2018-10-01,15C,L81091,Levothyrox Sod_Tab 25mcg,1,25.16798,400
2018-10-01,15C,L81600,Levothyrox Sod_Tab 25mcg,1,28.07465,448
2018-10-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2018-10-01,15C,L81094,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2019-03-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,10.93811,336
2019-03-01,15C,L81033,Levothyrox Sod_Tab 100mcg,1,14.43136,448
2019-03-01,15C,L81643,Levothyrox Sod_Tab 100mcg,1,12.989130000000001,400
2019-05-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,11.4906,336
2019-05-01,15C,L81094,Levothyrox Sod_Tab 25mcg,1,27.145609999999998,500
2019-02-01,15C,L81026,Levothyrox Sod_Tab 25mcg,1,25.8166,500
2019-02-01,15C,L81033,Levothyrox Sod_Tab 50mcg,2,21.86594,336
2019-01-01,15C,L81033,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-01-01,15C,L81033,Levothyrox Sod_Tab 25mcg,1,34.53949,672
2019-01-01,15C,L81094,Levothyrox Sod_Tab 100mcg,3,32.44812,336
2019-06-01,15C,L81015,Levothyrox Sod_Tab 100mcg,1,34.302409999999995,1000
2018-08-01,15C,L81081,Levothyrox Sod_Tab 25mcg,1,25.88765,392
2018-08-01,15C,L81600,Levothyrox Sod_Tab 25mcg,1,29.584120000000002,448
2018-08-01,15C,L81106,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2018-08-01,15C,L81033,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-08-01,15C,L81081,Levothyrox Sod_Tab 50mcg,1,14.3153,392
2019-07-01,15C,L81021,Levothyrox Sod_Tab 25mcg,1,23.06567,448
2019-07-01,15C,L81033,Levothyrox Sod_Tab 50mcg,2,23.89609,336
2019-07-01,15C,L81081,Levothyrox Sod_Tab 100mcg,1,15.9266,448
2018-12-01,15C,L81082,Levothyrox Sod_Tab 50mcg,1,18.76166,560
2019-04-01,15C,L81013,Ramipril_Cap 2.5mg,1,36.6162,1000
2019-04-01,15C,L81021,Levothyrox Sod_Tab 25mcg,1,24.24297,448
2019-04-01,15C,L81094,Levothyrox Sod_Tab 100mcg,2,22.99181,336
2019-04-01,15C,L81600,Levothyrox Sod_Tab 25mcg,1,27.1581,500
2019-04-01,15C,L81643,Levothyrox Sod_Tab 100mcg,1,13.77926,400
2018-11-01,15C,L81041,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-11-01,15C,L81120,Levothyrox Sod_Tab 25mcg,1,21.40406,378
2018-11-01,15C,L81600,Levothyrox Sod_Tab 25mcg,1,28.27862,500
2018-11-01,15C,L81643,Levothyrox Sod_Tab 100mcg,1,13.23066,400
2018-09-01,15C,L81026,Levothyrox Sod_Tab 25mcg,1,33.08705,500
2018-09-01,15C,L81066,Levothyrox Sod_Tab 50mcg,1,12.2596,336
2018-10-01,15C,L81084,Amlodipine_Tab 5mg,1,7.918830000000001,336
2018-10-01,15C,L81022,Atorvastatin_Tab 80mg,1,19.72279,336
2018-10-01,15C,L81094,Levothyrox Sod_Tab 25mcg,1,22.81298,364
2019-03-01,15C,L81094,Levothyrox Sod_Tab 100mcg,1,10.82662,336
2019-05-01,15C,L81094,Levothyrox Sod_Tab 100mcg,2,22.98121,336
2019-05-01,15C,L81120,Levothyrox Sod_Tab 25mcg,1,20.44071,376
2019-02-01,15C,L81084,Atorvastatin_Tab 40mg,1,10.59867,336
2019-02-01,15C,L81094,Levothyrox Sod_Tab 100mcg,1,10.821539999999999,336
2019-02-01,15C,L81120,Levothyrox Sod_Tab 25mcg,1,19.54842,378
2019-01-01,15C,L81021,Levothyrox Sod_Tab 25mcg,1,23.03046,448
2019-01-01,15C,L81600,Levothyrox Sod_Tab 25mcg,1,25.80353,500
2019-06-01,15C,L81033,Levothyrox Sod_Tab 50mcg,3,34.49672,336
2018-08-01,15C,L81033,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,15C,L81066,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2019-07-01,15C,L81033,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2019-07-01,15C,L81091,Levothyrox Sod_Tab 25mcg,1,20.69302,400
2019-07-01,15C,L81094,Levothyrox Sod_Tab 100mcg,1,11.94805,336
