month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,08F,F82686,Simvastatin_Tab 10mg,1,6.25367,336
2018-10-01,08F,F82624,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,08F,F82028,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2019-03-01,08F,F82624,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-01-01,08F,F82055,Levothyrox Sod_Tab 25mcg,2,34.55189,336
2019-06-01,08F,F82055,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2018-08-01,08F,F82055,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2019-07-01,08F,F82028,Levothyrox Sod_Tab 100mcg,1,11.94805,336
2019-04-01,08F,F82055,Levothyrox Sod_Tab 25mcg,2,36.37065,336
2019-04-01,08F,Y02973,Levothyrox Sod_Tab 25mcg,1,22.72856,420
2018-11-01,08F,F82007,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-09-01,08F,F82013,Levothyrox Sod_Tab 25mcg,1,22.168689999999998,336
2018-10-01,08F,F82022,Ramipril_Cap 1.25mg,1,12.707230000000001,336
2018-10-01,08F,F82055,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-05-01,08F,F82007,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2019-02-01,08F,Y02973,Levothyrox Sod_Tab 25mcg,1,21.60281,420
2019-06-01,08F,Y02973,Levothyrox Sod_Tab 25mcg,1,22.73449,420
2019-07-01,08F,F82055,Levothyrox Sod_Tab 25mcg,1,17.30236,336
2018-12-01,08F,F82013,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2018-11-01,08F,F82055,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2019-02-01,08F,F82013,Levothyrox Sod_Tab 25mcg,1,17.28473,336
2019-01-01,08F,F82624,Levothyrox Sod_Tab 25mcg,1,17.27595,336
2019-06-01,08F,F82013,Levothyrox Sod_Tab 25mcg,1,18.19008,336
2019-06-01,08F,F82624,Levothyrox Sod_Tab 25mcg,1,18.19008,336
