month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,15A,K81012,Levothyrox Sod_Tab 25mcg,1,22.19119,336
2018-08-01,15A,K81069,Levothyrox Sod_Tab 25mcg,1,24.03942,364
2019-04-01,15A,K81012,Levothyrox Sod_Tab 50mcg,1,11.48351,336
2018-10-01,15A,K81003,Levothyrox Sod_Tab 50mcg,1,12.24939,336
2019-05-01,15A,K81012,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2018-08-01,15A,K81069,Levothyrox Sod_Tab 50mcg,1,13.29367,364
2019-07-01,15A,K81012,Levothyrox Sod_Tab 25mcg,3,51.907070000000004,336
2019-04-01,15A,K81012,Levothyrox Sod_Tab 25mcg,1,18.18533,336
2018-11-01,15A,K81004,Levothyrox Sod_Tab 25mcg,1,22.09264,392
2018-11-01,15A,K81012,Levothyrox Sod_Tab 25mcg,1,18.93832,336
2018-10-01,15A,K81012,Levothyrox Sod_Tab 25mcg,2,42.11817,336
2019-01-01,15A,K81040,Levothyrox Sod_Tab 100mcg,1,11.37083,350
2019-06-01,15A,K81070,Levothyrox Sod_Tab 25mcg,1,19.15435,352
2018-12-01,15A,K81012,Levothyrox Sod_Tab 25mcg,2,37.8946,336
2019-03-01,15A,K81025,Levothyrox Sod_Tab 25mcg,1,17.29286,336
2019-01-01,15A,K81012,Levothyrox Sod_Tab 25mcg,1,17.27595,336
