month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,11N,L82001,Levothyrox Sod_Tab 50mcg,1,12.27203,336
2018-12-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,20.52521,364
2018-10-01,11N,L82013,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2018-10-01,11N,L82030,Levothyrox Sod_Tab 100mcg,1,12.03908,336
2018-08-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,24.03942,364
2018-12-01,11N,L82001,Levothyrox Sod_Tab 50mcg,1,11.26196,336
2018-12-01,11N,Y04957,Levothyrox Sod_Tab 25mcg,1,26.14789,462
2018-09-01,11N,L82617,Atorvastatin_Tab 20mg,1,9.81016,336
2018-09-01,11N,Y04957,Levothyrox Sod_Tab 25mcg,1,30.581940000000003,462
2018-09-01,11N,L82028,Levothyrox Sod_Tab 25mcg,1,138.48922,2100
2018-09-01,11N,Y01050,Levothyrox Sod_Tab 100mcg,1,13.352360000000001,360
2018-10-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,22.81298,364
2019-03-01,11N,Y04957,Levothyrox Sod_Tab 25mcg,1,23.877670000000002,462
2019-02-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,18.72409,364
2019-06-01,11N,L82001,Levothyrox Sod_Tab 50mcg,1,11.49891,336
2019-06-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,19.70488,364
2019-06-01,11N,L82618,Ramipril_Cap 2.5mg,1,12.26714,336
2019-07-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,18.74318,364
2018-12-01,11N,L82013,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2019-04-01,11N,L82059,Levothyrox Sod_Tab 25mcg,1,19.69974,364
2019-03-01,11N,L82044,Levothyrox Sod_Tab 100mcg,1,19.42749,600
2019-02-01,11N,Y01050,Levothyrox Sod_Tab 100mcg,1,11.69229,360
