month,pct,practice,bnf_name,items,actual_cost,quantity_per_item
2018-08-01,09N,H81043,Levothyrox Sod_Tab 25mcg,1,33.12053,500
2019-04-01,09N,H81052,Amlodipine_Tab 5mg,1,7.928210000000001,336
2018-10-01,09N,H81021,Levothyrox Sod_Tab 25mcg,1,29.828540000000004,476
2018-10-01,09N,H81064,Levothyrox Sod_Tab 50mcg,1,12.26179,336
2019-03-01,09N,H81006,Levothyrox Sod_Tab 25mcg,1,18.7329,364
2019-03-01,09N,H81029,Levothyrox Sod_Tab 25mcg,2,34.58571,336
2019-05-01,09N,H81029,Levothyrox Sod_Tab 25mcg,1,18.17694,336
2018-08-01,09N,H81006,Levothyrox Sod_Tab 25mcg,1,24.03942,364
2018-12-01,09N,H81006,Levothyrox Sod_Tab 25mcg,1,20.52521,364
2018-12-01,09N,H81021,Levothyrox Sod_Tab 25mcg,1,26.836840000000002,476
2019-04-01,09N,H81052,Levothyrox Sod_Tab 100mcg,1,11.49591,336
2018-11-01,09N,H81006,Levothyrox Sod_Tab 25mcg,1,20.51548,364
2018-10-01,09N,H81029,Levothyrox Sod_Tab 25mcg,1,21.059089999999998,336
2019-05-01,09N,H81021,Levothyrox Sod_Tab 25mcg,1,25.74549,476
2019-02-01,09N,H81021,Levothyrox Sod_Tab 25mcg,1,24.48154,476
2019-01-01,09N,H81064,Levothyrox Sod_Tab 50mcg,1,10.92742,336
2019-07-01,09N,H81006,Levothyrox Sod_Tab 25mcg,1,18.74318,364
2018-12-01,09N,H81029,Levothyrox Sod_Tab 25mcg,1,18.9473,336
2019-05-01,09N,H81006,Levothyrox Sod_Tab 25mcg,1,19.69065,364
2019-05-01,09N,H81064,Levothyrox Sod_Tab 50mcg,1,11.4906,336
