Date,supplier,bnf_name,bnf_code,id,non_availdt,Items,actual_Cost
2019-04-01,TPP,U100 Syrg Sle Use 0.5ml + 12mm Needle-Ster Hypod Syrg,21010900410,3481511000001102,2018-03-01,2,10.21066
2019-04-01,TPP,SMA_Gold Prem 2 Catch-up For Pdr,090900000BBKJA0,15419911000001103,2017-12-11,1,9.15461
2019-04-01,TPP,SMA_Gold Prem 2 Catch-up For Pdr,090900000BBKJA0,15419911000001103,2017-12-11,1,32.01013
2019-04-01,TPP,SMA_Gold Prem 2 Catch-up For Pdr,090900000BBKJA0,15419911000001103,2017-12-11,1,18.29682
2019-04-01,TPP,U100 Syrg Sle Use 1ml + 12mm Needle-Ster Hypod Syrg,21010900420,3481911000001109,2018-03-01,2,16.27452
2019-04-01,EMIS,U100 Syrg Sle Use 0.5ml + 12mm Needle-Ster Hypod Syrg,21010900410,3481511000001102,2018-03-01,2,16.07012
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5049511000001109,2017-01-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5131511000001104,2016-02-15,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5131011000001107,2017-01-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5132911000001100,2016-02-15,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19899711000001101,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19899811000001109,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19899911000001104,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19900011000001101,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5124611000001101,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5125011000001107,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5125311000001105,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5131311000001105,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5130811000001109,2016-02-15,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5114511000001106,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5123811000001100,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5118011000001107,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5133211000001103,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,9844111000001105,2010-12-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19436911000001109,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437411000001104,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437811000001102,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19438311000001107,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19438811000001103,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19439311000001101,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19444811000001105,2013-09-25,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19445111000001104,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19445311000001102,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19445611000001107,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19445911000001101,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19446211000001104,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19441111000001101,2013-09-25,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19441611000001109,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19442011000001105,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19442511000001102,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19443011000001101,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19443511000001109,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437011000001108,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437511000001100,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437911000001107,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19438411000001100,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19438911000001108,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19439411000001108,2013-09-24,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19439911000001100,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19441211000001107,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19441711000001100,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19442111000001106,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19442611000001103,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19443111000001100,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19443611000001108,2013-09-25,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19444111000001103,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19441411000001106,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19441911000001103,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19442311000001108,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19442811000001104,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19443311000001103,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19443811000001107,2013-09-25,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19444311000001101,2016-11-07,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437211000001103,2013-09-23,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19437711000001105,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19438111000001105,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19438611000001102,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19439111000001103,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19439611000001106,2013-09-24,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19440111000001107,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19899211000001108,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,19900311000001103,2016-10-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5049411000001105,2017-01-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5046411000001103,2017-01-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5046611000001100,2017-01-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5128811000001105,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5125411000001103,2013-09-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5130911000001104,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5133311000001106,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5132811000001105,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5113911000001101,2016-02-15,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5133511000001100,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5125111000001108,2013-09-26,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5125811000001101,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5133411000001104,2004-12-23,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5125611000001100,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5127211000001105,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5131411000001103,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5128911000001100,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5128511000001107,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5131911000001106,2013-10-02,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5121611000001103,2013-02-25,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,5116311000001106,2016-02-15,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7970211000001107,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7970411000001106,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7966311000001109,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7961411000001108,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7961511000001107,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7961611000001106,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7961711000001102,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7961811000001105,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7961911000001100,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7962011000001107,2014-04-01,5,19.57281
2019-04-01,TPP,Homeopathic Preparation - Proprietary,190203000BBAAA0,7962111000001108,2014-04-01,5,19.57281
